id_solicitacao,assunto,tipo_solicitacao,cliente,categoria,subcategoria,produto,equipe_solicitante,equipe_proprietaria,status,dt_criacao,dt_fechamento,prazo_resolucao,priorizacao,severidade,descrição,subproduto,conclusao,pontos_de_melhoria
270419,FATURE,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,02/02/2021 10:18,02/08/2021 11:25,05/02/2021 10:18,0,3,"DIAGNÓSTICO : Informações insuficientes para prosseguir com análise, Caso o erro ainda persista favor informar:\r\n                            O problema é geral ou ocorre somente com você?\r\n                            Na tela em que o erro é apresentado, clicar em 'Mais info'. só assim teremos insumo",FATURE - CONECTIVIDADE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270446,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - Lorena - #92948,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/02/2021 11:38,02/02/2021 14:10,05/02/2021 11:38,0,3,"DIAGNÓSTICO: Aplicação da regra 847.\r\n \r\nAÇÃO: Segue análise, referente a aplicação da regra.\r\nConta: 445266386 - Beneficiário: 772878003638015 - Procedimento 50000160 - Divergência na Quantidade cobrada x Saldo.\r\n \r\nCAUSA: Regra aplicada corretamente.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270452,TPA | Lote entregue para operadora errada,Incidente,TPA,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/02/2021 12:29,02/03/2021 10:18,05/02/2021 12:29,0,3,"DIAGNÓSTICO: Sistema de entrega OK.\r\n \r\nAÇÃO:\r\nNenhuma.\r\n \r\nCAUSA:\r\nLote enviado pelo prestador em 14/01, só existia Operadora PAME, logo, lote identificado e entregue para esta Operadora.\r\n \r\nA entrega só ocorreu depois porque a liberação do lote só ocorreu em 26/01.",FATURE - EXPORTAÇÃO DE LOTES,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270475,Fwd: Fature - divergência de datas,Incidente,ORIZON,Ocorrência,Divergência de Funcionalidade,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,02/02/2021 14:40,02/03/2021 08:30,05/02/2021 14:40,0,3,"DIAGNÓSTICO: O problema ocorre devido a falta de atualização do navegador, assim como nos casos da pesquisa de lotes.\r\n \r\nAÇÃO: Para correção do problema, basta orientar ao prestador atualizar a versão do Chrome para a versão mais recente (Versão 88.0.4324.146 (Versão oficial) 64 bits)\r\n \r\nCAUSA: At",FATURE - PORTAL,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270478,GRUPO DASA - MARCA SÃO CAMILO - ERRO RECURSO WS,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,02/02/2021 14:51,03/02/2021 15:14,05/02/2021 14:51,0,3,"DIAGNÓSTICO: Impossibilidade de reprodução do erro.\r\n \r\nAÇÃO: Não houve ação por parte de Infra.\r\n \r\nCAUSA: Em contato com a solicitante, foi informado que a situação foi normalizada sem intervenção.",FATURE PREMIUM - RECURSO DE GLOSA,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270494,Protocolo em análise,Incidente,ORIZON,Ocorrência,Falha Sistêmica,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/02/2021 15:56,02/03/2021 10:06,05/02/2021 15:56,0,3,DIAGNÓSTICO: Lote em análise.\r\n \r\nAÇÃO: Situação sendo tratada no Chamado 269645.\r\nGerada demanda Octane 31398 para correção.\r\n \r\nCAUSA: Falha sistêmica.,FATURE PREMIUM -PROCESSAMENTO DE ARQUIVOS,AJUSTE DEV,0
270506,CABESP | Monitoramento Fature Premium_ Demonstrativo de Pagamento Indisponível,Incidente,CABESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/02/2021 17:15,02/03/2021 13:52,05/02/2021 17:15,0,3,"DIAGNÓSTICO: Arquivo processado, porém não disponível ao prestador.\r\n \r\nAÇÃO: Realizamos o reprocessamento do arquivo e o mesmo está disponível no portal.\r\n \r\nCAUSA: Identificamos inconsistência sistêmica no processamento do arquivo em 06/01/2021.\r\n \r\nID_RRG_FILA_UPLOAD\r\nID_CLIENTE\r\nNR_REG_ANS\r\nCNPJ",FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
270507,CASSI_Lote Duplicado_Fature,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/02/2021 17:16,02/02/2021 23:29,05/02/2021 17:16,0,3,"DIAGNÓSTICO: Sistema OK. Regra correta.\r\n \r\nAÇÃO:\r\nNenhuma.\r\n \r\nCAUSA:\r\nInformações não constavam no histórico do Redis, ou seja, não foram encaminhados pela Operadora na carga.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270514,Carga de procedimentos regras Frente Automatizada,Requisição de Serviço,ORIZON,Solicitação de Informação,Dados de Tabelas,FRENTE AUTOMATIZADA,PRODUTOS,Suporte Aplicação (Middleware),Fechado,02/02/2021 19:05,02/11/2021 09:38,08/02/2021 08:00,0,3,Não executamos esse tipo de tarefa\r\n \r\nSugiro que seja gerado um script que retorna as informações desejadas e encaminhe a solicitação para a equipe DBA.,FRENTE AUTOMATIZADA - REGRAS,TRATATIVA MIDDLEWARE,0
270557,MENSAGEM DE ERRO FATURE - MAIS SERVIÇOS,Incidente,CABESP,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,02/03/2021 08:26,02/03/2021 08:51,08/02/2021 08:26,0,3,"DIAGNÓSTICO: Portal antigo não possui mais opção de trocar senha.\r\n \r\nAÇÃO:\r\nPara continuar utilizando, o Usuário precisa alterar sua senha.\r\n \r\nCAUSA:\r\nSENHA EXPIRADA.",FATURE - PORTAL,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270562,AFRESP | Demonstrativos Aguardando processamento,Incidente,AFRESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 08:47,02/03/2021 14:10,08/02/2021 08:47,0,3,DIAGNÓSTICO: Arquivos na pasta ERRO.\r\n \r\nAÇÃO: Arquivos reprocessdos com sucesso.\r\n \r\nCAUSA: Alteração de máquinas Altea01 para master (Altea02).,FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
270569,CABESP | Monitoramento Fature Premium_ Demonstrativos Não Processados,Incidente,CABESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 08:59,02/03/2021 14:07,08/02/2021 08:59,0,3,DIAGNÓSTICO: Arquivos na pasta ERRO.\r\n \r\nAÇÃO: Arquivos reprocessdos com sucesso.\r\n \r\nCAUSA: Alteração de máquinas Altea01 para master (Altea02).,FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
270575,AFRESP | Erro de permissão para acesso ao demonstrativo.,Incidente,AFRESP,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 09:10,02/04/2021 14:42,08/02/2021 09:10,0,3,DIAGNÓSTICO: Erro ao acessar demonstrativos.\r\n \r\nAÇÃO: Realizamos a simulação e não identificamos a inconsistência informada.\r\nIdentificamos ainda data de login expirada para o utilizado na evidência.\r\n \r\nFoi realizada alteração da data para o login da Operadora e solicitado retorno.\r\nComo a operado,FATURE PREMIUM - DEMONSTRATIVOS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270579,AFRESP_ERRO para configurar auditores,Incidente,AFRESP,Ocorrência,Erro Conhecido,AUTORIZE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 09:26,02/03/2021 14:20,08/02/2021 09:26,0,3,"DIAGNÓSTICO: Erro ao cadastrar auditores.\r\n \r\nAÇÃO: Conforme análise, existe um dados inválido gerando o erro mencionado.\r\nEvidência encaminhada via chat para a solicitante.\r\n \r\nCAUSA: Usuário com dado inválido.",AUTORIZE PREMIUM - FUNCIONALIDADES DO PRODUTO,TRATATIVA MIDDLEWARE,0
270583,Re: [SIAD] Relatório Diário de Erros - ORIZON - 02/02/2021,Requisição de Serviço,BRADESCO,Análise de Envio de Imagens,Reenvio de Imagens,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 09:44,02/03/2021 11:22,08/02/2021 09:44,0,3,Imagens reprocessadas.,FATURE IMAGEM - ENVIO DE IMAGENS,TRATATIVA MIDDLEWARE,0
270613,BRADESCO | Aplicação indevida da regra 910 - OMNI 742238,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 11:45,02/04/2021 12:05,08/02/2021 11:45,0,3,"DIAGNÓSTICO: Aplicação da regra 910.\r\n \r\nAÇÃO: Conforme análise, não identificamos dias cadastrados no parâmetro da tabela do SGO.\r\n \r\nCAUSA: Não há parâmetro de dias cadastrados.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270659,ERRO USUÁRIOS AUTORIZE,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,02/03/2021 14:47,02/08/2021 09:01,08/02/2021 14:47,0,3,"DIAGNÓSTICO: Impossibilidade de reproduzir o erro.\r\n \r\nAÇÃO: Realizamos testes no ambiente autorizador, opções troca de senha e a senha foi alterada como esperado.\r\nEvidências encaminhadas para a solicitante via chat.\r\n \r\nCAUSA: Não encontramos inconsistências.",AUTORIZE - ORIZON ONLINE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270702,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 703818,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 16:37,02/05/2021 08:30,08/02/2021 16:37,0,3,"DIAGNÓSTICO: Sistema OK.\r\n \r\nAÇÃO:\r\nNenhuma.\r\n \r\nCAUSA:\r\nLote........: 77299792      \r\nMatricula...: 0000049140\r\n \r\nCarteirinha Procedimento\r\n------------------------- --------------------\r\n770601242004019 20103506\r\n \r\nRegra aplicada corretamente, cobrança já efetuada nos lotes 75398471, 75792443, 7",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270704,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 709541,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 16:41,02/05/2021 09:26,08/02/2021 16:41,0,3,"DIAGNÓSTICO: Aplicação da regra 847.\r\n \r\nAÇÃO: Análise de saldo e encontrada divergência entre o saldo restante e a quantidade cobrada.\r\n \r\nprocedimento: 20103662 beneficiário: 831465800043016\r\nProcedimentos cobrados nos arquivos: 74990038, 75211712, 75585830, 76077988, 76618209 e 77171473\r\n \r\nCAUSA",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270706,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 709711,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 16:46,02/05/2021 09:38,08/02/2021 16:46,0,3,O prestador esta tentando faturar mais procedimentos do que seu saldo.\r\n \r\nprotocolo:\r\n76695603,FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
270708,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 710830,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 16:49,02/05/2021 10:09,08/02/2021 16:49,0,3,DIAGNÓSTICO: Aplicação da regra 847\r\n \r\nAÇÃO: Divergência entre saldo restante e quantidade cobrada.\r\nProcedimentos cobrados no protocolo 77340070.\r\n \r\nCAUSA: Regra aplicada corretamente.,FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270712,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 711219,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 16:52,02/05/2021 10:25,08/02/2021 16:52,0,3,DIAGNÓSTICO : Aplicação da regra 847.\r\n \r\nAÇÃO: Análise realizada e identificada divergência entre o Saldo x Quantidade cobrada.\r\n Procedimentos cobrados nos protocolos 74957245 e 75629139.\r\n \r\nCAUSA: Regra aplicada corretamente.,FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270716,Critica 384 SAS | Aplicada indevidamente | FATURE,Incidente,SULAMERICA,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,02/03/2021 16:56,02/04/2021 09:30,08/02/2021 16:56,0,3,"DIAGNÓSTICO: Aplicação da regra 384\r\n \r\nAÇÃO: Conforme análise, a carteirinha informada não consta em banco.\r\nSugerimos acionar a equipe de Pós-venda para confirmar a numeração em carga.\r\n \r\nCAUSA: Regra aplicada corretamente.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270736,Asfeb_Analise de carga/Regra - Fature,Incidente,ASFEB,Ocorrência,Falha Processo Batch,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/03/2021 17:15,02/04/2021 14:11,08/02/2021 17:15,0,3,"DIAGNÓSTICO : Aplicação da regra 602.\r\n \r\nAÇÃO: Conforme análise, houve erro no JOB de processamento da carga.\r\nCorreção realizada e carga processada com sucesso.\r\nPrestador localizado em banco.\r\nID_PRESTADOR_ASFEB\r\nCNPJ_CPF\r\nNOME\r\nDT_CARGA\r\n887\r\n25047467000118\r\nRIBEIRO RIBEIRO FISIOTERAPIA LTDA\r\n04",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
270794,AFRESP | Demonstrativos Aguardando processamento,Incidente,AFRESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/04/2021 09:06,02/04/2021 09:33,09/02/2021 09:06,0,3,DIAGNÓSTICO: Arquivos na pasta ERRO.\r\n \r\nAÇÃO: Arquivos reprocessdos com sucesso.\r\n \r\nCAUSA: Alteração de máquinas Altea01 para master (Altea02).,FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
270797,Re: [SIAD] Relatório Diário de Erros - ORIZON - 03/02/2021,Requisição de Serviço,BRADESCO,Análise de Envio de Imagens,Reenvio de Imagens,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/04/2021 09:13,02/05/2021 08:31,09/02/2021 09:13,0,3,Imagens reprocessadas,FATURE IMAGEM - ENVIO DE IMAGENS,TRATATIVA MIDDLEWARE,0
270825,Ocorrência de carga fature,Incidente,ORIZON,Ocorrência,Falha Sistêmica,BPO,BPO,Suporte Aplicação (Middleware),Fechado,02/04/2021 09:59,02/11/2021 09:26,09/02/2021 09:59,0,3,"DIAGNÓSTICO : A resposta é devida, pois não há um lote com essa numeração no fature.\r\n\r\nsugiro verificar a exatidão da numeração do lote (não sei se é o mesmo lote, mas ao excluir um '7' no inicio na numeração, obtive retorno )\r\n \r\nAÇÃO: verificar ambiemte\r\n \r\nCAUSA:não há",BPO - BRADESCO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270843,-3000 |  erro interno | 45697141001700 | QUAGLIA LABORATORIO DE ABALISES CLINICAS LTDA,Incidente,MEDISERVICE,Ocorrência,Divergência de Funcionalidade,AUTORIZE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,02/04/2021 10:21,02/17/2021 13:15,09/02/2021 10:21,0,3,"DIAGNÓSTICO: Impossibilidade de reprodução do erro.\r\n \r\nAÇÃO: Contato com solicitante em 12/02, a fim de confirmar se a situação persiste, porém não houve retorno por parte do prestador.\r\n \r\nCAUSA: Impossibilidade de reprodução do erro.",AUTORIZE - CONECTIVIDADE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270865,CABESP | Monitoramento Fature Premium_ Demonstrativos,Incidente,CABESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/04/2021 10:50,02/04/2021 12:32,09/02/2021 10:50,0,3,DIAGNÓSTICO: Arquivos na pasta ERRO.\r\n \r\nAÇÃO: Arquivos reprocessdos com sucesso.\r\n \r\nCAUSA: Alteração de máquinas Altea01 para master (Altea02).,FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
270871,ERROS ORIZON,Incidente,TPA,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,02/04/2021 10:55,02/04/2021 11:44,09/02/2021 10:55,0,3,"DIAGNÓSTICO\AÇÃO: Problemas de relacionamento do prestador x Operadora.\r\nDeve ser verificado junto a Equipe Operacional.\r\n \r\nRegras sendo aplicadas corretamente devido a problema no cadastro do prestador.\r\n \r\nPeço fazer novo envio, já que corrigimos o cadastro.\r\n \r\nSolicitamos por gentileza sempre i",FATURE - SGO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270910,RPA LIfe| Reenvio automático de lotes com erro,Incidente,LIFE EMPRESARIAL,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/04/2021 11:36,02/04/2021 14:50,09/02/2021 11:36,0,3,DIAGNÓSTICO\AÇÃO: Service Desk não implementa alterações em produtos e serviços.\r\n \r\nPor favor abrir demanda na esteira vigente na Empresa.\r\n \r\nChamado cancelado.,FATURE - EXPORTAÇÃO DE LOTES,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270923,Problema em envio de lotes,Incidente,ORIZON,Ocorrência,Falha Sistêmica,FATURE AUDITADO,PRODUTOS,Suporte Aplicação (Middleware),Fechado,02/04/2021 12:00,02/05/2021 16:45,09/02/2021 12:00,0,3,DIAGNÓSTICO: Lotes não eram exibidos no sistema do Fature auditado.\r\n \r\nAÇÃO:\r\nSolicitado restart dos motores nos servidores lorcas.\r\n \r\nCAUSA:\r\nAMQ instável.\r\nInstabilidade temporária no sistema.,FATURE AUDITADO - CONECTIVIDADE,TRATATIVA MIDDLEWARE,0
270935,Fwd: Impossibilidade de Auditoria de guias,Incidente,AFRESP,Ocorrência,Falha Sistêmica,FATURE AUDITADO,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/04/2021 12:28,02/11/2021 14:30,09/02/2021 12:28,0,3,"DIAGNÓSTICO : Ao analisar, identificamos que houve a inserção de de caracteres especiais (no caso, um acento (~)). Isso fazia com que houvesse uma ""quebra"" do xml, ocasionando no erro de Parse.\r\n  \r\nAÇÃO: realizar correção na base de dados\r\n \r\nCAUSA: inserção de de caracteres especiais",FATURE AUDITADO - AUDIÇÃO DE LOTES,TRATATIVA MIDDLEWARE,0
270975,Lotes em Ocorrência de aguardando retorno da operadora Life,Incidente,LIFE EMPRESARIAL,Ocorrência,Divergência de Funcionalidade,BPO,BPO,Suporte Aplicação (Middleware),Fechado,02/04/2021 15:18,02/11/2021 15:12,09/02/2021 15:18,0,3,"DIAGNÓSTICO : o status ""Ocorrência"" faz parte do funcionamento normal do sistema. nesses casos, é necessário verificar o motivo do lote ter caído em ocorrência e trata-lo.\r\n                           Realizei verificação e vi que não há mais lotes na fase informada\r\n  \r\nAÇÃO: verificar ambiente",BPO - LIFE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270992,Fwd: ENC: #82878 #81438 Duvidas,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/04/2021 16:05,02/17/2021 09:08,09/02/2021 16:05,0,3,DIAGNÓSTICO : O procedimento possui restrição N43 e a senha não foi digitada\r\n \r\nAÇÃO: analisar aplicação da negativa\r\n \r\nCAUSA:não há,AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
270999,CABESP | Demonstrativos com erro,Incidente,CABESP,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/04/2021 17:00,02/05/2021 13:32,09/02/2021 17:00,0,3,"DIAGNÓSTICO : Erro ao baixar arquivos PDF.\r\n \r\nAÇÃO: Conforme contato com desenvolvedor, quando ocorre o erro mencionado é necessário entrar em contato com a Operadora, visto que a geração do PDF é deles, nos apenas recebemos e entregamos aos Prestadores.\r\n \r\nCAUSA: Não identificada.",FATURE PREMIUM - DEMONSTRATIVOS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
271011,zip plataforma Mediservice,Incidente,MEDISERVICE,Ocorrência,Falha Sistêmica,BPO,BPO,Suporte Aplicação (Middleware),Fechado,02/04/2021 18:28,02/05/2021 12:30,10/02/2021 08:00,0,3,DIAGNÓSTICO: Sistema OK.\r\n \r\nAÇÃO:\r\nLogs não apresentam informação.\r\nContactamos a Solicitante e pedimos para executar a tarefa novamente.\r\nTarefa executada com sucesso.\r\nSistema Normalizado.\r\n \r\nCAUSA:\r\nNão foi possível reproduzir o problema. Possível instabilidade temporária.,BPO - MEDISERVICE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
271050,AFRESP | Reprocessamento de Demonstrativos,Incidente,AFRESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,02/05/2021 09:10,02/05/2021 13:39,10/02/2021 09:10,0,3,DIAGNÓSTICO : Arquivos com erro devido inconsistência no cadastro do SGO.\r\n \r\nAÇÃO: Arquivos reprocessados.\r\n \r\nCAUSA: Inconsistência no cadastro.,FATURE PREMIUM - DEMONSTRATIVOS,TRATATIVA MIDDLEWARE,0
271065,Fwd: critica 1183- Bradesco- fature,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,02/05/2021 10:17,02/17/2021 09:12,10/02/2021 10:17,0,3,DIAGNÓSTICO : Segue abaixo respostas do motor de regras referente a aplicação das regras:\r\n \r\nProcedimento não permitido em Ambulatório: Procedimento [84220120] Conta [38560801] : \r\nProcedimento não permitido em Ambulatório\r\nProcedimento não permitido em Ambulatório: Procedimento [84220120] Conta [3,FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
